Geneid,LAC_001,LAC_002,LAC_003,LAC_004,LAC_009,LAC_010,LAC_011,LAC_012,LAC_015,LAC_016,LAC_017,LAC_018,LAC_019,LAC_020,LAC_021,LAC_022,LAC_023,LAC_024,LAC_025,LAC_026,LAC_027,LAC_028,LAC_029,LAC_030,LAC_031,LAC_032,LAC_033,LAC_034,LAC_035,LAC_046,LAC_047,LAC_048,LAC_049,LAC_050,LAC_051,LAC_052,LAC_053,LAC_054,LAC_055,LAC_056,LAC_057,LAC_062,LAC_063,LAC_064,LAC_065,LAC_066,LAC_067,LAC_068,LAC_069,LAC_070,LAC_071,LAC_072,LAC_073,LAC_074,LAC_075,LAC_076,LAC_077,LAC_078,LAC_079,LAC_080,LAC_081,LAC_084,LAC_085,LAC_086,LAC_087,LAC_089,LAC_090,LAC_093,LAC_094,LAC_095,LAC_096,LAC_099,LAC_100,LAC_101,LAC_102,LAC_103,LAC_104,LAC_105,LAC_106,LAC_107,LAC_108,LAC_111,LAC_112,LAC_115,LAC_116,LAC_121,LAC_122,LAC_129,LAC_130,LAC_131,LAC_132,LAC_133,LAC_134,LAC_135,LAC_136,LAC_137,LAC_138,LAC_139,LAC_140,LAC_141,LAC_142,LAC_143,LAC_144,LAC_145,LAC_146,LAC_147,LAC_148,LAC_149,LAC_150,LAC_151,LAC_152,LAC_155,LAC_156,LAC_157,LAC_158,LAC_159,LAC_160
LMB90_RS01180,2.165154203,2.871897111,2.239920155,2.341681705,1.926089181,0.95414046,1.477386388,2.283770414,3.378596026,2.271686433,3.702616176,2.248777881,4.102846426,4.366535554,3.803981221,4.606540971,4.471401738,3.665731078,4.220810189,3.60384448,4.057925115,3.383981802,4.203172825,3.672403094,4.018516991,4.198724986,4.332429073,4.081165768,3.912218657,2.350065578,2.384963791,2.893208626,2.829895181,8.309619688,9.994920788,8.250171107,10.00928081,3.924307764,3.907070739,3.471754119,3.827031875,4.388298127,4.147558125,2.542447865,1.906525876,3.903561925,3.641946252,3.912078068,3.043204613,2.858521502,3.286733992,2.699466633,3.103198863,2.129204738,2.374080742,4.29268215,3.424697903,3.802232324,4.114732146,3.613249472,3.035891727,4.744250123,5.282302057,5.255146531,5.051604168,3.965705052,3.712985654,10.99371513,10.80607915,9.906648818,9.916519753,11.03924511,11.08247004,10.96049076,10.48001971,6.141648443,5.2344942,1.795442244,2.76347056,10.88343843,10.90909027,10.99170374,11.03054117,9.085087676,9.038120239,3.976153645,4.590014986,3.952015625,3.602436918,4.263131676,4.505080905,3.677926336,3.740072751,5.848004038,5.248510871,4.552171818,5.063440261,3.93673473,4.574306308,4.117092703,3.98598917,9.355721089,9.182162612,6.665298407,7.002449412,5.024649074,4.753179423,5.056232658,5.238937263,3.449190821,2.648145394,3.678382275,4.224297893,4.375185897,3.096132795,2.922010324,3.532614779
LMB90_RS01185,1.193295276,2.364135524,1.302453632,1.586426331,1.909577101,1.253639036,1.038525885,0,0.880804855,0.7033576,3.069744627,2.441964325,3.164490535,3.472703474,3.249650881,3.747699148,2.846326099,2.82654885,3.163971319,3.397839564,3.186194963,3.011357917,2.445317303,2.739632741,3.112475446,2.88957948,2.97355536,3.144046317,3.444215163,2.125204008,1.989160608,2.420028901,1.739632331,8.3100036,9.27706026,8.086991668,9.285538906,2.539749892,2.734577887,2.135410186,2.587330193,2.838000498,3.280461633,2.456091092,1.89009476,2.936045043,2.874093173,2.308425919,2.238999987,2.381865431,2.153640675,2.246681374,2.244270644,0.735113614,0.667656707,3.254794208,2.534551252,2.392351525,3.059587275,3.007331982,2.351885993,2.923340843,3.906795775,4.366625053,3.341297691,2.535910815,2.79975684,10.00866307,9.790922927,8.72030328,8.849363261,10.00180962,10.02891378,8.908742199,8.637365616,2.016379199,3.972692901,2.39447105,1.211374437,9.827607546,9.863997033,9.70704797,9.742900717,7.823648167,7.770829307,2.728217717,2.794975265,1.988912791,2.555171472,3.626375572,3.77603073,3.383828327,3.340330146,4.974910504,4.322945247,3.084857482,3.756604149,2.898991568,3.129049721,3.20287934,3.002833115,8.262201726,7.980122762,5.773815741,5.513192661,3.523631945,2.934973172,3.793924819,3.850103891,1.860010673,2.984830109,2.538158494,2.737905904,1.036462649,0,2.677584987,2.989031018
LMB90_RS01190,1.361859244,3.324377843,1.591282745,3.058784671,0.589414752,1.427258847,1.836981638,1.112509344,2.028635103,1.722478939,2.957729569,1.889551042,2.772407008,3.41236662,2.774451413,3.981129165,3.515817557,3.178813302,3.576697519,3.282617543,3.247940859,3.299506412,3.443971937,2.878208821,3.456639141,3.430038502,3.814503133,2.673859977,3.629067202,1.509181878,1.395561329,2.090386261,2.12584349,9.098660738,9.743469859,9.093551184,9.763152811,2.312054462,3.375945979,2.894039439,2.930314361,3.640840521,3.258272705,2.282487371,2.496843114,3.311846347,2.764363607,2.977185806,2.856546634,2.522177018,2.870643148,2.375749384,2.899531296,0.685422407,2.54775848,3.707758739,2.973671741,2.871990574,3.645192935,3.590515995,2.443565548,4.520877164,4.791360295,4.786674951,4.6093569,2.77748217,2.690979112,10.47950073,10.35037763,9.315240256,9.32912291,10.53909255,10.61447353,11.12525042,10.93415508,5.322769639,5.743902807,2.117719868,2.205404343,10.40405499,10.35615224,10.51863589,10.53571349,8.785469362,8.687407758,3.313736049,2.883991147,2.68596595,2.797357312,3.703433401,3.896281882,3.268729001,3.806888374,4.977050849,4.507921626,3.846842666,4.168679351,3.58694301,3.449963539,3.184232901,3.481065266,8.775312168,8.466361894,6.138012792,6.144460489,3.869302825,2.620053923,4.008235426,4.47351797,1.615035192,2.384008875,3.345977526,3.007855506,2.759639641,2.071054568,1.311515836,1.823896859
LMB90_RS01195,3.173405825,3.569706272,3.153086602,3.7535251,2.584958783,2.299546912,2.672819816,2.535568667,3.581072589,2.889353236,4.731707409,3.889521138,4.586474792,4.839425492,4.446408498,5.136443993,5.252559029,3.772212079,4.454405982,4.237179804,4.622391021,4.491202495,4.691524099,4.434450917,4.868996814,4.924462566,5.304676731,4.747709342,5.413281738,3.108186994,3.785833247,4.061338773,2.85810296,8.891959349,10.87141206,8.947484484,10.88567527,3.760477272,4.575166768,4.247668081,4.730832816,4.998570072,5.153017546,3.205977073,3.267293721,4.827795198,4.262857415,4.433838548,3.655084558,3.792227215,3.797299532,3.383404337,3.279355198,3.092933499,2.000609138,4.599691143,4.506871263,4.058025397,4.392299476,4.572985927,3.79712032,5.229806382,5.310240292,6.016879486,5.346684838,3.726844158,4.556469908,11.31837356,11.15538806,10.09764784,10.08939427,11.31072942,11.37122884,11.67267948,11.37206209,6.433661938,6.158568117,2.778283685,2.516540423,11.28714175,11.29716429,11.28315457,11.34657753,9.49108716,9.49394255,3.947945761,4.045736855,4.04284983,4.136290075,4.21753147,4.853550988,4.224443349,4.716564145,5.988985731,6.05645964,4.447820748,5.188510578,4.500216269,4.575036144,4.443211559,4.625905583,9.728589129,9.378169951,7.127791863,6.908534734,4.236741044,4.006246448,5.146452282,5.095538712,2.843034282,2.782330879,4.097931872,4.374557383,3.026627763,2.311978987,3.162506819,3.845153055
LMB90_RS01200,2.023086014,2.234190615,0,2.19467135,2.304406775,1.796125287,2.048986056,2.469011342,1.323611369,2.12656568,4.552074956,2.310296981,3.02052115,4.471296803,3.739034822,2.937781426,3.193641957,2.817020754,3.130641914,3.040799362,3.577999885,3.16482596,4.819192941,3.572316384,4.335214812,3.261217663,4.835357448,3.907261945,4.919263152,3.036971254,3.399068964,2.572067773,3.554044555,8.985622264,9.785888287,8.953600312,9.770206473,3.704930088,3.833807799,3.395822487,3.361777993,3.58323977,3.946399202,2.104464316,2.386872299,3.854826506,4.031063576,4.107834608,3.035582241,2.880919817,2.840263132,1.314335668,2.446573335,2.523045479,1.036444445,3.573211522,3.410530017,3.454699208,3.75295329,3.319479123,2.662780805,3.57575871,3.962209281,4.906583444,4.020544455,2.747426478,2.186031833,10.08504895,10.11454033,9.1150919,9.116311382,10.2456114,10.30336339,10.21092339,10.02217664,4.508479241,4.636347585,1.061073901,1.359858647,10.19668266,10.22733587,10.39621177,10.36209771,8.68479813,8.487020725,3.395187964,2.488828968,2.390430552,3.0461414,3.60918886,3.453997794,3.134392616,3.043823372,4.990277904,4.277738847,3.717405538,3.967835232,3.148327365,3.21790471,2.73093999,3.516386848,8.432823547,8.202637314,6.002708454,6.249773111,3.66932226,3.341073573,3.46697664,3.887769033,2.122887787,2.031569895,3.028115943,3.041844099,1.932238856,3.139407677,3.123223802,2.847517362
LMB90_RS01205,2.783563002,2.445517683,0,2.976615601,2.25794622,2.523362751,3.491307859,2.211110461,3.80620028,2.081676584,4.22964863,3.901351969,4.957004072,4.774349518,3.685003172,4.94745264,5.156040734,4.00877528,3.745949178,3.632855851,4.05238796,4.187147129,4.403013902,4.454484869,4.544149944,3.969082209,5.141285331,4.529332754,5.398312113,3.508669087,3.19392067,3.081403646,3.174018248,9.942520424,10.31185537,10.05842078,10.31109407,2.761508033,4.392851176,3.752024928,4.459776787,3.719414588,3.995584513,2.343332933,3.094905458,4.209282643,4.17516449,4.628402128,3.402283886,3.663426697,3.119635412,2.192033665,2.398987634,3.338932643,2.332734368,4.509469666,3.943905899,4.363993498,5.007350307,4.096097245,3.316307033,4.608806561,4.585627951,5.920483069,4.519573097,4.33687677,4.533648468,11.26063664,11.00898367,9.968589546,10.02600534,11.17126458,11.19902222,11.59069683,11.58649097,5.932542546,6.534294358,2.371070925,1.324436947,10.93131343,10.94859207,11.19803443,11.17058213,9.431647298,9.297037788,4.379133167,3.645906587,3.832104567,3.518192883,2.488153217,3.836111983,3.994917146,4.331752816,5.734056702,5.893184954,4.298171273,3.913149773,4.21919237,3.365053304,3.425818362,3.325558628,9.143421556,8.928279804,6.793246616,6.921112735,4.358382074,3.99187402,4.905644879,4.543658117,2.282965974,2.571180618,3.097667947,3.896839537,3.448466239,2.954401837,3.483416223,2.192448831
LMB90_RS01210,2.484117573,2.849755581,2.490739819,3.358476716,2.463928364,2.706051629,1.470621888,1.976101144,3.162435853,3.022675651,3.763880802,3.858438971,3.86335417,4.497500616,3.551787492,4.469500789,4.469357684,3.741322478,3.632798446,3.909579622,3.972178969,3.307731032,4.018899803,3.73625502,3.861646969,3.676104817,4.520931167,3.983824075,4.387687931,3.535456313,2.641685028,3.803641114,2.598052432,9.010080157,10.66480669,8.932091526,10.6920669,2.622492935,3.844492814,3.279023891,3.730907613,4.369938519,4.401968024,2.366939447,2.612788616,4.03323141,3.665009845,4.103803532,3.262603694,3.196482073,2.584882034,3.58687522,3.452292584,1.975029637,1.846371317,4.327566659,3.645888413,3.724623327,4.235310259,3.795774761,3.379416037,4.500858403,4.700162011,6.205385457,5.285190808,3.470084559,4.058118403,11.16569355,11.08758913,10.01206093,9.989440438,11.20221682,11.2581933,11.34973249,10.94332939,5.848475426,5.710678281,2.153735685,2.199282238,11.2498848,11.2292062,11.20383944,11.22845052,9.46066338,9.456540267,3.83281196,3.631424312,3.655526344,4.010041054,3.786437154,4.037372036,4.658138026,4.288033753,5.779852082,5.830777155,3.961495695,4.831340934,4.126495157,4.490883588,3.974663017,3.906905631,9.477779032,9.216418248,6.800288826,6.584022431,3.714951375,2.896199394,4.16842469,4.262774065,2.740400743,3.046857763,3.713764349,3.453559569,2.314574886,1.799225212,3.084647561,2.83232507
LMB90_RS01215,1.238953687,2.274204267,2.498464525,3.443830875,1.736226215,1.782080609,2.237118632,2.195327278,3.749829648,2.317637849,3.140597048,3.754793851,2.785542127,3.758739905,3.800560321,4.278036468,4.4145026,3.365281314,3.550133296,3.161257733,3.288941857,3.269903689,3.979395905,3.545093561,4.252766839,3.684763391,4.58176757,3.981852598,4.392536049,2.579353652,3.381190794,3.667931295,3.535974498,7.858814569,10.25709748,8.134147521,10.18339653,3.192829951,3.695731477,2.98528727,3.918674356,4.108885828,3.872976542,1.812033306,2.194267658,4.000390741,3.584481682,3.845376268,3.037569493,2.617730851,2.987057288,2.748445817,2.54342196,1.266038822,1.802596601,3.770520383,3.704460257,3.473686108,4.077464955,2.88358001,3.274851452,3.946919171,2.711408824,5.513947806,4.633491116,2.602571347,3.650455448,11.09607181,10.98067681,9.914478221,9.844207905,11.05116126,11.11928694,11.3568988,11.1172901,5.800513457,6.044076395,1.55043949,1.513158825,10.8299762,10.8201562,10.87095406,10.91802386,9.269349389,9.337471733,3.192066775,2.863865118,4.16598458,3.053884063,3.472952447,3.850497302,3.812272973,3.677444417,5.360484845,5.477397451,4.009473685,4.428363004,3.842566946,3.640147284,3.323471087,3.270936755,9.131598213,8.916800438,6.386867004,6.534007103,2.711559858,2.258192114,4.269234408,4.491655162,3.283682481,1.781225309,3.035845234,3.049583589,2.444942941,2.232219926,1.714801753,3.059345441
LMB90_RS01220,1.03654907,1.64080019,1.763976735,2.268624397,1.233601993,1.091611876,1.589573745,0.75847953,1.614646073,1.610387622,3.044671903,1.142430267,2.777739006,2.198002995,2.531300293,3.480021118,3.033657338,2.933272149,2.726572632,2.787661916,2.661756466,2.474040627,3.047157035,2.3573812,3.144822848,2.738574764,3.302684109,2.796600324,3.537822989,1.677133825,1.556460464,1.966842284,1.899425962,8.169431262,9.158171256,8.140206162,9.181807795,1.748613806,3.039153741,2.12659519,3.24635529,2.883206049,2.587761283,1.556288558,1.410632521,2.840078987,2.789101306,3.01902308,2.82372443,1.967899906,1.089051923,2.137696381,1.602189354,1.665288854,0.566393733,2.884282228,2.367829238,3.028927823,2.864004143,2.695685426,1.782059366,3.602451017,3.690891995,4.782624851,4.241305754,3.033696057,3.189077715,10.34069368,10.25612369,9.122292166,9.170251175,10.2939928,10.28431477,10.44082117,10.12516637,5.212650282,4.513308392,1.579126467,1.481019545,10.03160331,10.02682453,10.0942917,10.18723543,8.646597666,8.600998941,2.66055618,2.873900936,3.420123668,2.869783867,2.364124794,3.337773056,3.21795814,3.747422358,4.667207558,4.816936139,3.179667888,3.699238544,2.902391104,3.103839272,2.428894833,2.801350803,8.399440029,8.342722443,6.212229125,6.223237856,3.08863437,2.94195528,3.525500624,3.218342063,2.486651387,2.253157129,2.916058688,3.049818948,1.442397322,1.280514435,0.912300795,2.138107084
LMB90_RS01225,4.757978128,4.693288332,4.304252647,4.734395263,6.049524865,5.186414712,4.482020287,4.585558985,5.62723844,4.254048832,5.279455155,5.592680952,6.07097585,6.289834691,5.263825617,6.677708398,6.566513957,4.501436272,5.935041869,5.616738695,5.838859298,6.290279158,6.606991093,6.228438606,6.708065097,6.374894302,7.069692632,6.610188151,6.772999307,5.45971621,5.541790872,5.235925608,4.999601444,9.832827633,11.28521812,9.880274683,11.26310133,5.246018872,5.632297114,5.661222602,6.208989312,5.92489658,6.813617756,4.017229578,3.805461166,5.621171199,5.806078993,5.081812637,4.98795892,5.371732476,4.303836105,4.4785551,3.835956745,3.78126562,4.559529062,5.693332404,6.381847358,5.413427475,5.741703928,5.770895065,5.83496476,6.830557967,6.439529554,6.14990049,4.606914639,3.489399219,5.50751243,12.5547121,12.6364326,11.98189195,11.97665297,12.94833318,12.6388958,12.08119662,12.29755367,7.461850351,7.495604989,2.28979942,4.037755043,12.73097379,12.6965588,12.98886241,13.10825884,12.19739911,11.8853461,5.315477628,5.157229317,5.136717815,4.683300952,5.689727666,5.917050403,5.162797231,5.891819938,7.612638611,7.41555824,6.185813629,6.629084046,5.465437715,5.97592477,4.91998108,5.48964857,11.06405682,11.24907674,8.865830457,8.698715182,5.866877261,5.49651632,6.445665923,6.461542429,4.337888363,3.97667828,5.634832664,5.533971295,4.011270836,4.034052398,5.464322012,5.761644661
LMB90_RS01230,4.033999752,4.862991787,3.665247008,3.726623555,4.727183111,5.02800669,3.985594885,3.678849695,4.726844871,4.461354827,4.929374413,5.206446396,5.50585687,5.992131959,5.396478132,5.541549139,5.712056751,5.862844374,6.061042819,6.063749847,6.058958202,5.731751766,6.325928416,5.857748522,6.321579395,6.180345769,6.325685811,6.285083423,6.412343354,4.048120676,4.479112844,4.547497644,4.869495004,10.76659137,11.82737772,10.72988623,11.81425091,4.440971375,5.560650647,4.738352578,5.61204662,6.016071486,6.415949214,3.854260118,3.801333698,5.74595407,5.455757343,5.206195702,5.038915822,4.703006951,4.396950859,4.385519986,3.727539455,2.527621681,4.082820405,5.715925538,5.220872075,4.937176866,5.341233579,5.397355549,4.732030846,6.452874373,6.539750255,6.853191528,5.991140985,3.565215021,4.203582234,12.49657586,12.56467476,11.84888182,11.89083414,12.91318314,12.56211922,13.26781432,13.15211105,8.249804372,8.389753821,3.351916872,2.998095746,12.63204638,12.63030367,12.66320746,12.70302716,11.88006939,11.82677704,5.068946085,5.439591671,5.804768104,5.317192308,5.288458551,5.821164477,5.791488735,5.764131999,7.667896421,7.356604977,5.941584801,6.354498155,6.040234923,6.200782095,5.33079531,5.52233536,11.28904118,11.12684092,8.920722708,8.872438389,5.888214433,4.998642265,6.359159455,6.696856508,4.199026468,4.689466406,5.441985696,5.549645645,4.15010354,4.060335742,4.834440536,4.840506675
LMB90_RS01235,4.546394671,2.869805642,4.134981227,3.656040155,5.069873406,5.332915182,4.024100086,3.905001245,4.0949361,3.283481042,5.050563053,4.341112946,5.097329733,5.883178593,4.890696184,5.664100976,5.602363112,4.749146181,5.571620752,5.43337133,5.555475446,5.822034812,6.379541308,5.326271576,6.335780802,5.894856394,5.7973081,5.915969929,5.973955105,4.86079744,4.851933503,4.290393243,4.528327014,10.40017363,11.12598771,10.30012956,11.20617154,4.65944104,5.830699508,4.668948568,5.616401761,5.581196914,5.958108235,3.21083489,3.379829866,5.1884548,5.019908665,5.027307424,5.27527548,4.623793696,4.291890896,3.882265078,3.730439749,2.49069344,2.348172402,5.562531037,5.701561714,4.533775055,5.226527163,4.94121928,4.68085914,5.75894742,6.169398905,6.625988769,5.53979493,2.991352724,4.048621913,12.52797716,12.47864709,11.76605149,11.82839792,12.69935357,12.3793516,11.90017611,12.27423606,7.221454776,7.059697596,2.876546461,2.266444695,12.41738534,12.44826622,12.65034143,12.69817399,11.8688611,11.72992388,4.71271979,5.096826304,4.7990865,4.938916839,4.85971516,4.830797133,5.232613271,5.654359779,7.264808954,6.543316367,5.558490071,6.098432503,5.536681845,5.52735838,4.74369029,4.722821221,10.88952341,10.8706214,8.810566953,8.958098825,5.341537618,4.922754421,5.813279561,6.060607934,4.001946119,3.461870088,5.105736614,5.337378178,3.054667949,3.541351308,4.612178952,4.343402919
LMB90_RS01240,3.079913026,3.037566326,2.882210846,3.656040155,4.748391197,4.220910121,2.699780018,2.226213932,4.213414276,2.917005611,3.123324892,1.835532552,4.138868932,5.346928478,4.890696184,5.356896555,5.479529326,3.674623191,4.601641612,3.707156729,4.796646409,4.438174664,5.514696665,4.847325512,5.796899648,5.143967973,5.347572245,5.070804176,5.76843486,4.118226024,4.365856205,3.665699385,4.990516487,9.341668006,11.36090213,9.563349256,11.29747841,3.928667606,4.368900824,3.579571664,4.709159187,4.374120741,5.778025508,1.908026612,1.466905114,5.277178401,5.275512913,4.128700806,4.146310002,3.548554768,2.677279863,3.163223266,1.662593538,3.510465855,3.19905609,4.940538223,4.265191911,3.936766233,4.971178851,4.671139084,4.526996574,4.806579325,4.973488262,5.511578206,4.247660188,0,2.155491917,12.37061103,12.49931981,11.7831066,11.82294535,12.73322579,12.42574811,13.45680736,13.58980413,8.547811669,8.559631309,1.040763901,0.817436586,12.49703673,12.49903935,12.5936306,12.61176232,11.8146489,11.54008472,3.846316467,4.73278183,4.62895221,3.850368113,4.575508113,4.230155729,4.713724724,5.436733575,7.085486967,6.543316367,4.588782552,5.401276171,4.783334275,5.115721744,3.51428038,4.021826176,10.91769663,10.93155217,8.228523863,8.359060367,4.864904141,4.009908709,5.621736867,5.367926361,2.912866242,4.250468565,4.357750095,3.773378584,2.477185156,3.104657781,3.615815025,3.239355239
LMB90_RS01250,1.346475949,3.080901734,1.039174157,1.956859543,1.130997065,0.734663559,1.711564942,1.149371559,3.148844441,4.184022236,4.128927293,2.883574104,2.977729246,3.592082084,3.048165266,2.860237352,3.238820317,3.214297009,4.009296694,3.796537751,3.967497103,3.296595413,3.436352252,3.197150497,3.498643926,3.733218487,3.736489239,3.710025712,3.966171404,2.766843581,1.996934578,2.473533174,2.126405072,2.527734495,4.648917958,2.429466402,3.970399201,2.631351128,4.089275597,2.963729462,4.133657087,3.835354407,3.630054859,1.944312252,2.361177725,2.61014287,2.294069967,3.954733178,3.063726632,3.607516392,2.944978065,3.36214179,2.373871416,3.190228191,2.877900529,3.788971068,3.708349826,3.079499704,3.814687449,3.567363635,3.51987329,5.122869895,4.821557892,4.41741883,3.287323312,3.771961137,3.551581617,5.942384095,6.032610279,5.857513536,6.007959548,6.318495513,5.932556324,5.015238009,5.492992308,3.579657754,2.276722441,3.349060112,3.663725813,5.219654137,5.30802874,4.676868896,4.602839605,4.52546358,4.148049514,3.461151389,3.255088882,3.743143599,3.598344955,2.517850306,2.764227776,3.226110585,3.390417288,3.146173979,3.818606174,4.643096277,4.224868717,4.161719565,4.415999912,3.89282,4.31671365,3.509088468,3.226110933,3.646772401,2.737991637,3.660680605,3.674933302,2.936445685,3.105597418,0.345187639,0.500454396,4.216099783,4.114360017,2.367233767,2.25568729,3.569691522,3.582981899
