Geneid,LAC_001,LAC_002,LAC_003,LAC_004,LAC_005,LAC_006,LAC_007,LAC_008,LAC_009,LAC_010,LAC_011,LAC_012,LAC_013,LAC_014,LAC_015,LAC_016,LAC_017,LAC_018,LAC_019,LAC_020,LAC_021,LAC_022,LAC_023,LAC_024,LAC_025,LAC_026,LAC_027,LAC_028,LAC_029,LAC_030,LAC_031,LAC_032,LAC_033,LAC_034,LAC_035,LAC_036,LAC_037,LAC_038,LAC_039,LAC_040,LAC_041,LAC_042,LAC_043,LAC_044,LAC_045,LAC_046,LAC_047,LAC_048,LAC_049,LAC_050,LAC_051,LAC_052,LAC_053,LAC_054,LAC_055,LAC_056,LAC_057,LAC_058,LAC_059,LAC_060,LAC_061,LAC_062,LAC_063,LAC_064,LAC_065,LAC_066,LAC_067,LAC_068,LAC_069,LAC_070,LAC_071,LAC_072,LAC_073,LAC_074,LAC_075,LAC_076,LAC_077,LAC_078,LAC_079,LAC_080,LAC_081,LAC_082,LAC_083,LAC_084,LAC_085,LAC_086,LAC_087,LAC_089,LAC_090,LAC_103,LAC_104,LAC_105,LAC_106,LAC_115,LAC_116,LAC_119,LAC_120,LAC_121,LAC_122,LAC_123,LAC_124,LAC_125,LAC_126,LAC_127,LAC_128,LAC_129,LAC_130,LAC_131,LAC_132,LAC_133,LAC_134,LAC_135,LAC_136,LAC_137,LAC_138,LAC_139,LAC_140,LAC_141,LAC_142,LAC_143,LAC_144,LAC_145,LAC_146,LAC_147,LAC_148,LAC_149,LAC_150,LAC_151,LAC_152,LAC_155,LAC_156,LAC_157,LAC_158,LAC_159,LAC_160,LAC_161,LAC_162
LMB90_RS07345,11.176675230653666,9.626700234327576,11.298786032418544,10.590603486430972,9.824965225870423,9.956938864514957,8.731482610424226,9.45164855511621,11.548942547307188,12.431709515307622,10.66632476047262,11.298663493961346,10.36390303123208,10.766209968402697,9.296870014058625,8.707110567161642,10.358066973608665,10.85492638300934,10.558553584703905,9.933692099158838,10.467887919313156,9.99692069213892,10.006058817647943,9.582694284868428,9.191871104989817,9.664970633930864,9.148420498085104,10.627253958824726,10.13024883381049,10.628363257695623,10.165847386927794,10.343246334245933,10.140254750189223,10.352994429939674,10.086913095129283,10.37770388514964,9.100881816704751,11.057740234439509,9.819609183000358,11.35800336391755,9.133780225808364,10.346008598467796,11.820744290962,10.567289733928808,11.821435461815955,11.743374843901025,11.435343702147067,11.717335636733592,11.432436365412382,8.623737043031868,10.16908664461408,8.70107564075298,10.15835362655588,10.207479439306208,9.74802060499012,10.178124369682385,9.705454628917446,10.412921635555795,9.57467295663444,11.238009845655904,11.399966135453417,9.50103052712241,9.94953519367698,10.464959435211217,10.731197033060486,10.23786442108224,10.165847016975796,9.92064420929654,10.3378408797465,9.847632716049803,9.458562091546202,9.642564510120376,10.656071316870069,9.387139332313089,9.755818895734578,9.049052964012652,9.366171378494544,9.716726085575011,9.426272596494467,9.015829800191652,9.115315294194628,9.365029266025742,8.894807284402479,8.569328052817204,8.416096604694001,10.44807346026656,10.428015883502196,9.543690901767834,9.499319577722176,10.28993125214408,10.353887389584576,9.15861111909674,9.428761638173452,11.402457553414209,11.53288291837711,10.329828510109788,10.10394938305512,8.764392807182825,8.581033419518848,9.668564768252754,9.49627335897903,9.55240320881832,9.852198581180724,10.55270108378677,9.683063697704844,9.35521012880267,9.002880144827849,9.362585835153348,9.518078177889112,10.155296706159383,10.443946852631012,9.59788088422042,9.77945889014756,9.328295809894366,8.692551406925919,9.554075250340803,9.396008783962197,8.784715112905419,8.468603959132235,9.332168046187611,9.37585714179945,9.692488684326213,9.664939074560367,9.166497296234144,8.992082534323542,9.701842809548708,9.485509046436398,11.379472759370143,11.390889481787164,8.653279168479331,8.799238339886374,9.013803659704402,8.616229497301532,10.107611085278638,10.058832880237096,9.584469528235257,9.494064868975707
LMB90_RS07350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382078194008592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMB90_RS07355,0.0,0.0,0.0,1.6245637407281253,0.0,0.0,0.0,0.0,0.0,1.2868931651203748,1.0679567929302105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8015007205048776,1.9034422962665885,2.1110116670996,1.555733888681292,1.60112012796517,0.0,0.0,0.0,0.0,0.0,0.0,0.7280003291821326,0.0,0.0,0.0,0.9059168549069594,0.9117120578696408,0.7378825298340244,1.082848164225057,0.0,0.0,1.5014054655220366,0.7014507228236406,0.7725076717581879,0.921695286601342,0.6910059164718244,0.956129522195866,1.6316241346979314,0.0,0.0,0.0,0.0,1.1472120177828895,0.0,0.0,0.0,0.0,0.0,0.6590166570633809,0.0,0.7565675230828447,1.0937452949043758,2.162982267899485,0.0,0.0,0.0,0.0,1.2534201989085685,1.269763710519075,1.1594086977241398,1.9644327146818423,0.0,0.0,0.0,0.0,0.0,1.5040481901857363,0.817109348446911,0.0,0.0,1.669287661226693,0.0,1.1140218406776052,0.8876070837668781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMB90_RS07360,5.827952356474898,6.130200128744803,5.945520609984956,6.762529193188914,6.695693634640871,6.4094972106998025,6.543554771075777,6.18924517668956,5.467472033273864,5.341985568590241,5.853635607954865,5.415906772048378,6.138796680417954,6.211720901346225,6.78755202430589,7.036262312050648,6.836919366351111,6.568325540025531,6.914432211812287,7.025040254684977,6.459437903204896,6.132671143583702,6.23832503551179,7.225035026253623,7.111837860495999,7.11321722676436,7.072536985234053,7.0552126815171565,6.924725186496532,6.9152166023539445,6.785681953099748,6.955309781578701,6.87885691542451,7.037819344882151,6.9211613969919945,6.812022617151183,7.695721976473704,6.839056444376993,6.849065115828239,6.81598687067703,7.691271062310867,6.963205746485233,6.75241204273283,6.506228576159707,6.707193690261732,6.494047603681759,6.52935968514721,6.45666011871492,6.631449102038256,7.855566624624292,7.16244083171378,7.719223256745087,7.256908819468225,7.191769361754139,7.296805619001223,7.057405308442661,7.184983695918187,7.205841095475867,7.387484222951653,6.834793016696632,7.000807947913643,7.261593178109866,7.172774291961201,6.363942134604187,6.268792183385603,6.666539774182325,6.497624303447287,7.610669188539773,7.044548310701083,7.823713427179559,7.548696375001579,6.370419845527616,6.257415076920121,5.109934381568895,5.933311659163359,7.594172875842208,7.620787756810116,7.321168061555662,7.2583085541379795,7.666825911738248,7.552472557964412,6.658796795560982,6.783943373822403,7.757337275195524,7.620265048926312,7.355078819847427,7.135357927437961,6.476141941853506,6.439694026795506,6.955810162152212,7.381514964597051,5.329128655605771,5.653174873950321,6.21076774953759,6.023335762748741,6.130015216085191,6.327729187563676,7.579695315217506,7.807176946582299,7.037345751786684,7.0607853966546985,6.809845090637746,6.497312160127206,6.190075321961931,5.20050802268028,6.955629202291961,6.925892038321263,7.32418636131266,7.338259497224669,6.821696053846154,6.656750885766097,6.382508013405787,6.485883186560933,7.124994675827268,6.883002906432216,7.447092480935612,7.65934987167238,7.277266778740445,7.58003078331958,7.089094987115934,7.240858187813774,6.441921427397928,6.726664571334531,6.718009740682961,6.655267777828775,7.255988995288444,7.285727092999156,6.645893544192203,6.656333187206155,8.03431721520808,7.858026139413492,7.297018905355554,7.665870986599003,7.616668226582041,7.569950290262469,7.690764542208671,7.710277243228233
LMB90_RS07365,8.156573371839896,9.30207078608927,8.59262595357398,9.706503409663522,9.35372281400966,9.458266205666304,9.52308239751662,9.40307759087204,8.243181822234357,8.23839172568595,8.433886931760002,8.106388766590738,9.171208138050693,8.897354050882617,9.691235765930209,10.254382843359274,9.193166584597543,8.80128809952017,9.346964072906816,9.547327677038988,9.181277898198578,8.434242618956036,8.57292699164857,9.941345271432766,10.015108779755742,10.015680866575252,10.047397577868566,8.744744488769845,8.611637753586548,8.727296040210131,8.797393988010203,9.250360930284067,9.069151290098052,9.319768996415869,9.020693510256493,9.02695211899166,9.880066200858838,9.163570422718102,9.06639238227174,9.273940951548074,9.963867585624914,9.047053055892484,9.136566260615758,8.721329230445024,9.13409756542959,9.142373153838337,9.259431785331287,9.187083168780935,9.24255348254968,8.979506627923872,9.998227815011424,9.155349463716306,10.080444103259676,9.677758274423596,9.830052023704695,9.694179062459568,9.86274103274538,9.762831032853065,10.019069630416151,9.408216457536687,9.428352872268528,9.859951817210092,9.717260185062637,9.255660301955622,9.062842977574167,9.282650428308909,9.066494024307506,10.15483340656359,9.726473643314314,10.198546547087853,10.333959478539072,9.410299055441538,9.030840674879776,7.810127887627576,8.263206088513213,10.539907415220789,10.327550546681188,10.155177814061418,9.889800460125176,10.38435438159557,10.529692467209255,8.716963278672347,9.594961774438136,10.092732362848832,10.268124806810684,9.569537067431243,9.485005570241668,8.836573967831676,8.542837184772704,8.573422019824182,8.709306738720317,7.302113634953835,7.510240661666892,8.650931340672818,8.556308348660831,8.49483482495331,8.560835851094746,9.934205908720228,10.10825352770519,9.462486636067736,9.66467734413345,9.326528126271496,9.541961290818882,8.994704006568993,7.91750652089374,9.876686681438938,9.73118358640423,9.942905173576795,10.083132048986418,9.566706975824417,9.60406661226445,9.216292765858194,9.426510404522654,9.161218292492231,9.228584495093203,10.454163570967577,10.486188170432456,9.983770777634444,10.192735003969918,9.59617468991268,9.436987261790303,8.486637141373361,8.419223715659282,8.614330408350751,8.460007266913642,9.610634123433424,9.376992753644242,8.816871207529148,8.94443769589302,10.086650180612429,9.97421656142807,9.439074240002087,9.573014102017693,9.577713236292125,9.621186530252604,9.737567978172075,10.009287217451623
LMB90_RS07370,5.788285071082316,6.070915243447245,7.276382332065101,8.048636174030488,5.612256676281857,6.077508797299108,6.267250860858918,5.417656964502082,5.40808565145525,5.135413932087568,4.6624493718206,3.768800532253245,5.636508798565423,5.793564697895649,8.624494674938394,9.030464425394072,7.848762190000098,7.374456960853749,8.117293943200021,8.17388218948265,7.466567873395383,7.429562197839418,7.350428517813475,7.415384416978026,7.504452186390815,7.506272808186503,7.681265143493876,6.916465899105008,7.054395992938993,6.784029708479897,7.034934742757463,6.8229721196639215,7.244832996804405,6.930477860390767,7.1383992614527525,7.4673524876983794,7.570198091275201,7.938871356007942,7.152048110043533,7.645771679239739,7.473660043223996,6.614407072544641,7.262708783757576,6.238335096126633,7.254946838472417,7.2846662400800914,7.376713983316032,7.506599410797759,7.508595488307353,6.902281036161244,8.470098664112905,6.823841299480334,8.443913114079026,7.991145612598648,8.251542627957942,8.125794583032992,8.138605841003052,7.447608524622693,7.466761696809125,7.510549859853275,7.533460974073298,7.165693192445629,7.184842936677542,6.021354860775022,5.78424448926629,7.882934817041112,7.593653570163234,8.190504960545036,7.63921172651787,9.045718235544529,8.872541371264848,7.781849288437948,7.323056579977933,6.079470831087281,6.6744674053344015,8.686095651846525,8.460158315442625,8.096236396390495,7.896548947314738,8.745431463437926,8.888791432602847,5.368742568135716,5.855791117502325,8.085516662771383,8.06789687612459,5.2111652886393305,5.431598834782177,6.376886937194703,6.783110023066862,7.944700669787466,7.735637177790212,4.976897422280658,5.456775699774264,6.164667833614654,6.194277909088542,5.634514590900064,5.213886310165879,8.49364478008469,8.929960726144154,8.02686566008724,7.981596585865271,7.258424331153237,7.706810191171769,7.5825999276097615,6.478485209396273,7.795400571368178,7.964999397797644,8.422980937684029,8.267775757216443,7.4310998846614895,7.2278604727607645,6.982778341321793,7.0797444262418106,6.856921341249521,7.187345043823943,8.471357185255888,8.654060006981492,8.17427032464044,8.408466554826058,7.99462583641455,8.12943767124186,6.452920173545247,6.43836826822905,6.7625383622511634,6.413165018112249,7.672829674564918,7.657936248642539,7.152406635674884,7.149973637873138,8.232997525955078,8.039152793194697,7.880313949886278,8.183367396654253,7.124282096475905,7.197435808122214,7.687125438939939,8.003653994069804
LMB90_RS07375,6.697466847435354,6.564275592727477,6.217589278140622,6.14468354825668,6.983980199012011,7.168951100216017,6.269448590584574,6.292287178516487,7.115397928774837,6.992073760654368,6.978810479480827,7.219792628320159,6.729032525688472,6.822388165472031,5.872087931962386,5.669836530902336,5.716815050917176,5.660343655393713,6.599660135102348,6.276491693735785,7.079235058510672,6.3921942334878565,6.457853636608212,6.929579930890128,6.696064963745205,6.934145929472729,6.74754845096551,7.301111993424135,6.858164529319685,7.410369978679325,6.919959104553339,7.15733292492103,7.035804193088648,7.240122933383688,7.042570457839883,6.592269261517664,7.149865480574229,5.5232247966850005,7.195464124792399,5.714561129194691,7.161006987828265,7.302708233289379,6.235073658259489,7.155355903361994,6.236650873561528,5.869455515958254,5.946433576766932,6.18124991047606,5.936310693410705,4.4599349459596445,5.136439507039343,4.617646949470808,5.136586255929856,6.709474862059114,6.214594276570105,6.699199854848362,6.2619088095308415,6.959079542615156,7.382418961737053,5.719253120048689,6.12957864017899,6.6997824316600525,6.598412164473939,5.760539054176298,5.299861918490103,5.809153812878174,5.578701779042005,6.441281603187704,6.381538945623871,6.768629806672229,6.460074479021134,5.9408330817314745,5.258869371277839,5.669703363476766,5.547357779646604,6.116223368731944,6.559228664847775,6.751472559333029,6.4342844037320415,6.37351518071894,5.895768738121629,6.624315973228159,5.99091724126352,6.638123075781085,6.525299229137969,6.1985910647825815,5.835449544070028,5.291969289566546,5.303022031434652,4.344410284293146,4.542346795739015,6.6681161602679175,6.779980259218149,5.062601047030659,5.161240683868113,6.795348285931313,6.732582106021885,6.307041785076347,5.990539177566223,6.769336423820705,6.372466039581952,6.048430021002059,6.339772946665434,6.26269677428272,5.614779667282602,5.636930429758469,5.61537627951607,6.669330970724744,6.098174563217624,5.222971009639803,5.282240674156565,5.679123661467672,6.016283544838122,6.575314784682343,5.800598484624729,7.884324076980193,7.551466949019952,5.907005544717426,5.762113456042487,5.0584718469821,5.089698883790842,4.977652111869825,5.3998560205001445,5.3215583124628525,5.01041898940201,6.883323617538556,6.038883230253848,5.9961088041628985,5.634273909225934,6.017796040912828,5.879333219953492,6.288852495496161,6.074973978337702,7.564279623233139,6.964770695643754,7.547023175309328,6.731233098837624
LMB90_RS07380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442957912576416,0.2490177713652235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5431143194572743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304484883620671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMB90_RS07385,0.316411638239835,0.3746007476907096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641124667566374,0.0,0.3735969160511823,0.0,0.0,0.4427799937103614,0.0,0.0,1.2426826153430892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544317891642621,0.2780385406949372,0.2407271845695087,0.1638295711468509,0.1283515583928527,0.3845278340919739,0.4077271393274739,0.4007309179222127,0.21595204472207,0.0,0.0,0.4753091562022965,0.450146823040489,0.7407375167340127,0.5448733583348189,0.1760229352791304,0.2189220138589559,0.1539010270090471,0.6009762767052064,0.4693803641682255,1.2378639510337193,0.7472409520703263,0.6537526103394723,0.0,0.0,0.9971759728693887,0.5569973688720716,0.0,0.2655553492621742,0.0,0.0,0.0,0.0,0.0,0.7113381601791888,0.1830045335030113,0.0,0.0,0.2551199413922866,0.0,0.0,0.0,0.0,0.2451908296100015,0.0,0.0,0.0,0.0,0.418423162890407,0.0,0.228119951805776,0.3826648534145424,0.8472455859398236,0.4681997038338549,0.2790074750096618,0.5531404800465107,0.2409248217245726,1.2294802424557865,0.737243384614342,0.0,0.0,0.5433382069935,0.0,0.0,0.0,0.4305752144033456,0.3227648638306746,1.0905279350078587,1.0849059563002303,1.004698821900974,1.2800093246896025,1.2353956061492104,1.024069094277327,1.1310400796767242,0.2903261350787141,0.0,0.5927920399187463,1.08741257115393,0.458139664105222,1.6027743579241325,0.7631158728514748,0.5967330001061707,0.4374226442545234,0.8720069399630214,1.1108962805673166,0.4097600219616166,0.9304976255805596,0.2564239300155587,0.3181817312199224,0.2238674309559523,1.0755679759938517,0.4446542793902277,0.5863082079660711,1.1378033538974213,0.8720071166565542,0.6217821814226437,0.5857189733992535,0.8077289684227511,1.1173108630896345,1.2507914663921331,0.5509544675207565,0.515653547857248,0.4109167406560188,0.544190951146812,1.1096870788519289,0.3790734617124636,1.170056101973496,0.945498884085268,0.8427878934013309,0.6503310650929487,0.9180533623324916
LMB90_RS07390,3.6429280475300194,4.287245694254637,4.00555823753897,5.177209334813078,4.2689578023922765,4.694451763955139,3.9564722216841366,4.218812945296556,3.9336864853601057,3.8266603333612887,4.0609770212052165,4.1090514165902,4.722154906320895,4.6144122419868765,6.399375892864212,5.82149751345266,5.979402779864415,5.835365752669484,5.247773904109327,5.0170430345725405,4.95098096043077,5.100624663036706,5.26845019311102,4.722336872592675,4.880043892897074,4.915333104823499,4.798366957118868,4.267578140794228,4.171462000867148,4.264641781195002,4.425802680450518,4.6354833227007415,4.728363231432318,4.6728076120763085,4.989672709205306,5.80343263628916,5.276674449519639,6.87931077858916,4.79394132011365,7.021568291801992,5.12390660944525,3.9629704782370823,6.684742688385817,3.9630473797295465,6.777436305530835,6.8165837739345765,6.942728372707221,6.7697557351627085,6.823131372100565,6.109529745569308,5.674369343080198,5.982728552286991,5.571536283183134,5.644494845035055,5.360817123313317,5.3050637470470114,5.366982006424905,5.421244418149413,4.859018319638706,6.296241574305015,6.183465811952372,4.754104855394207,4.588944181091648,5.212119653587208,4.83271008155366,5.065332890855063,5.399099710567167,5.772635331481046,5.353168404464265,5.036985945034896,5.315330439276426,4.29174893773863,3.5554556742011068,6.529787869200866,6.878718674949295,5.965575937972953,5.844545908353838,6.085360569075219,6.160331454559378,5.976889931187936,6.036873901440187,5.219268342689457,4.667660221849332,5.246882503219827,4.811928065589841,5.640522055943302,5.528087300909352,6.377743941272727,6.059282681762317,4.817674294861863,4.4120830534297495,4.506505548768081,4.567770821291924,5.0467109202040445,4.859134560726818,4.806864165295361,4.795726130110486,5.248905622390218,5.501022696367952,5.451533707769178,4.779472773024127,4.439263016603497,5.056609328358895,4.215066544556968,3.5961256509791486,6.99133316844773,6.581094677103192,5.583362246171674,5.3614601892935765,7.166439179448786,7.309399284988098,6.00246440776428,6.351600521805439,5.79939845372785,6.02204063931245,5.621948075704328,5.89424626327769,5.669709748235654,6.241593808425182,5.747922180632554,5.461238003081232,5.944751953223278,5.696191982421776,4.722410216883382,4.780699243928969,5.192236700759208,4.838195526084957,3.883441150859341,4.126970678570681,5.084243326288191,5.472896609473129,5.320526864781839,7.088958520921556,5.577792829579933,6.004851753166775,5.04557973569839,5.686146297657842
LMB90_RS07395,5.30811717666915,5.137540232397241,7.190623006169721,7.729796967789221,4.8287069195687,4.979219890009978,4.912895647487099,4.972890976557462,4.684897301643922,5.087504458336861,4.908500821931238,4.9448952774082615,5.187362275607561,5.17833709314163,8.525794937832364,8.05488222736191,7.038360013950268,7.209801272445055,7.615498280681603,7.343723540321316,7.202154640218771,6.795733750382966,6.845304583099733,6.362555715639074,6.343407568237248,6.495546137771069,6.432550606405418,6.300586833081387,6.361071210476777,6.245937780611178,6.426625500927761,6.41820512810348,6.656802177085594,6.590131942354544,6.651284021014982,6.856564678274894,6.648434603726427,7.439583744687403,6.389239028646612,7.099246635819855,6.740745564190355,6.044542388051068,7.815598364217888,5.938620734811685,7.8708562967505,8.068149136721871,8.138763800891189,8.119974880405813,8.047927205539555,8.424009278306706,8.478097980005217,8.519706150157251,8.485274955638603,7.956802569720042,7.6715655948642,7.929405974576865,7.757093895290032,6.702373940278668,6.409331837749361,7.164872738981711,7.5474292540439425,6.319828040884346,6.310196412275427,6.843530465423301,6.699327447610413,6.936057444645251,6.391408084836828,7.508243292753794,7.260574624074635,8.142861002906011,7.893065810742049,7.125592445986916,6.196318155552567,5.984031278359054,5.626666499212094,8.050715663219393,7.7153437422467,7.599261728446014,7.85370078350805,8.074585851829712,8.312515608049415,6.044544461646985,5.976264569462293,7.123090714118963,7.032235973794054,6.2840796123317055,5.814699806342756,6.4470660751031446,6.562817811857917,8.18221047602231,8.273730023211845,6.425728302120399,6.892429747691354,7.155032700619548,7.056848355454367,6.199940984456436,5.895426631652317,8.450875226773933,8.485530128425285,7.6899895663690385,7.04156193254666,6.31284949742876,6.371248711716509,7.072086092974079,5.897705234509801,7.262033444462652,7.187128166604775,7.949720205549794,7.338994278710058,7.336304137144715,6.843880101879561,6.750160910061997,6.509710438684689,6.93092863851062,6.994283030124498,7.755339338957352,7.610079792841619,7.467007309475077,7.6514511113731665,8.101982340581577,8.260728719930434,7.216222019057599,7.262430979367691,6.120491440820999,5.882074211618539,7.619636484976628,7.324479485954916,6.890443652153069,6.851339981579919,7.614308210877832,7.725045442240612,8.274619430584943,8.769008995267008,7.388920032451359,7.307070571605285,7.254531815667929,7.585061553429698
LMB90_RS07400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMB90_RS07405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMB90_RS07410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMB90_RS07415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
